id,username,tweet
1956141959,Dragontamerno3,http://twitpic.com/65xl0 - Cap'n and I are playing Uno again. 
1956141971,iloveteri,ahh soo effinn boredd. twitter is differentt. lol 
1956142013,dancer_girl18,@jimmyrobinson07 thanks 
1956142053,misscole74,@Shay98 thanks for putting up with my a.m. idiocy!!! 
1956142061,michaelbaylosis,Going out at 1:30! Yay! Why am I so happy about this? I haven't been out in years 
1956142130,Ambertini9291,Micheal bubblea is freaking amazing    *Ambertini*
1956142149,trancehunter,@joshmachine business class ! hmm ... personal bartender  hope you took advantage..
1956142199,Rosaly88,prepare the BBQ for this evening with my family. this will be fun 
1956142302,caitlinduhhh,@katfishh tje great gatsby is probably my favorite book ever 
1956142323,talentlesstwit,Gonna watch some TV - I'm out maynee 
1956142360,labradoodles,hey @thedogsdish - did you know you're shown on Mashable participating in woof wednesday?  http://is.gd/II2u
1956142366,CptCswife,@YingPerrett Son : Mummy you always have the final say. Me : Get used to it 
1956142391,mareeclo,@yikes77 Hey you 
1956142410,nessanicole,@ddlovato http://twitpic.com/65r98 - wow....this is stunning!!!!!!!! i love you demi....my idol! 
1956142412,jennifersterger,@kaylejv --That's bc you don't have any friends to play with yet. Start following and be followed.  I heard u were in a boyband??
1956142434,weeeitsjasmine,"Brandi's a habitual liar. I do not have 3 nipples on the back of my head. Correction: it's your pride, dignity, and character. PWNED! "
1956142568,vzmoda35,@JuliaPlease LOL very cute  He wants to be like you thinking it's a pillow. He'll get used to it.
1956142597,_crystal__,"yeeeaaaa,  @rosspw &lt;------ my 200th follower.....WOW, I feel pretty special  "
1956142657,BackstreetBB21,Matt Nathanson is my life! And my life will be complete tomorrow at 1 
1956142704,samanthaisawzrd,@WillYUMMM haha yeahh! william lam knows what he's talking about! 
1956142772,LaurenCreppage,tyra show 
1956142858,lizponce,@whatabout_ken Goodnight Ken! Sweet dreams of #Kradam 
1956142878,jeangwang,"@ajt2 Copy paste, copy paste. Ugh. I'll be up when you get back if you don't crash. I'm shopping w/my favorite Polack tomorrow. "
1956142883,christiecbishop,Nothing like some warm soup and a Valium to put me to sleep. Ahhh...finally time for sleep and a brand new day tomorrow. 
1956142888,Marzozzy123,Just got back from visiting the gophster. We need to do that more often! 
1956142949,Ashleylebron,@MrsPinkyIvory your dress was very pink  lol..don't be surprised when all these pink jockers wearin that same dress on their myspace lol
1956143000,helloiamgrel,Photo: iwantchocolate: jajajajajajaj  lo maximo. I just want to say chill the fuck out! Ya seguire... http://tumblr.com/xql1w9m8z
1956143017,lasic,@cpaterso any Indochina/Ho Chi Ming materials to share? It is exactly what we are talking in class right now  Thanks!
1956143026,aNorthernSoul,@newmanzoo @ckcyn Remind me to face paint each of you if I ever see you. 
1956143032,activistchica,@Future_BrandNu i'll be there! 
1956143044,TeeniTina213,Going to bed since I'm exhausted. Waking up at 8 is not fun. No work tomorrow...which is also not fun either. Too boring. LOL  Goodnight!
1956143066,mandini,@aussiejoy stop twittering! Im trying to sleep. :p miss you friend! 
1956143074,Nick_Wernsing,@Kristiekastl @brianwilliamson cant u guys just flirt on the phone lol you dont have to share it with everyone  -Nick
1956143083,rowduh,is happy with her paycheck.  (thank you lord)   http://plurk.com/p/wwtot
1956143114,markvanbaale,"@christyku Yes indeed. Even if she would not have won, she represented Olathe very well. "
1956143221,MJ_LOVER,Hopin' To Meet Some New Friends  On Here 
1956143237,Semi_Sweet,I like guys that cute off the top of people's heads with their finger and take their powers.  lol
1956143256,ThorXD,"@Sofirawr hey Sofi, it's Torrie "
1956143262,18percentgrey,"@MsLiberty and that wasn't intentionally redundant, this tea is distractingly amazing. "
1956143281,coltonjames,Life is oh so good on this ranch 
1956143321,simplyshannon,@TwistedMacSista Shut up...and good night.  *smooches*
1956143361,Chanktastic,I think @TrapperJohn_MD is secretly a fan of my keen observation of the old ladys pink makeup in the 4th qtr  
1956143403,jjblue5,@lepiki it was noticed for sure.  
1956143461,RobinMGreen,@JonathanRKnight It seems like a lot of people are going to bed.  Now would be a perfect time to tweet 
1956143615,hafie_oasis,Happy 42nd Birthday Noel Gallagher(a.k.a The Chief/General Dread)!!! 
1956143649,woahitsamani,@SicknastyLaura i will later  check your texts hahahaha.
1956143706,SylvieDog,@BabyPatches oh my dog...I just finished chewing my bully stick pretzel. It took 2 1/2 hours! Mugsy took 45 min.  http://bit.ly/19evut
1956143719,Anaerin,"@essyfan Okay, I got it following pathlocks now too. "
1956143772,mvchrissy,@kellymccausey that's a beautiful new look for sure 
1956143917,christywild,@ThatKevinSmith good luck on your new movie...hope it's as much fun as your other ones have been for me- definite fan of Eliza in latex 
1956143967,janineshepherd,@MaAnnaS A big hello to you MaAnna! Hope your day is glorious! 
1956143972,dcmetrogirl,"@Streyeder Yessss I'm glad someone else shares my animosity toward this woman.  We seem to get along pretty well, don't we?"
1956144024,sursubra,got the message from business that they are happy now with the delivery 
1956144113,sandwiched,@GinaLaGuardia Hang in there! 
1956144131,etdragon,Epic podcast is posting early tomorrow morning (well early for me 9am).  It's almost 2 hours long and has a great interview in the middle 
1956144360,art_is_hard,@StacyLDupree I absolutely love your display photo- you are gorgeous and so very talented as well. Eisley should come back to Canada  xo
1956144427,shayd00d,with Falon. 
1956144439,jeditwit,"ok so I am drunk, so sue me.. fuck you I don't care, you got a problem with it??!? of course you don't... no one cares. I'm full of it "
1956144458,joymanait,justin is being a poo cuz i tweet 
1956144471,Miss_Fun_Size,Headin' To Da' Boro!! Enuff Said!! 
1956144479,Teressa_C,"@MsKwiKSanD lolol I knowww.. Basic cable suited me just fine, I just upgraded "
1956144512,tejasjulia,"@JetGibbs OH! well, yeah. They get loud.  happy loud, which I can deal with. It's angry loud that sets me to calling security."
1956144549,ElVox,"@snipeyhead just ignore IE, as long as it works on FF and Safari, the rest can go to Redmont "
1956144550,MikeFoden,A couple of Tsingtao Beer and a few bowls of meat + rice and I am very full. 
1956144578,stephsmilesx3,"@thelmarockz wheres it gonna be at?!  OMG,i wanna see yu with yer dress "
1956144584,rampantheart,@siyab Good luck! 
1956144613,nataleep,have a great weekend everyone 
1956144751,padmekenobi,"Lee and Kara are fighting over his TOWEL. This is EPIC, man. "
1956144778,hispwincess,Off to bed! I'm sooooooo sleepy! :/ ugh I'm glad we talked things threw. 
1956144786,kellylou59,@jimmywayne the concertonight was amazing.  thanks for reading my shirt!
1956144808,aandreamichelle,"submitted my housing application! hopefully it goes through and on sept 20th, lora and i will be roomates at mesa court "
1956144814,briannavixen,Walking around the house in my new moccasins  Weeee!
1956144828,jawbreakerchyck,Getting excited about writing group.  Walked two miles on the treadmill.  flossing and mouthwashing.  It's fun taking care of myself 
1956144866,Billy_Sea,@rossdurand Careful Ross....it is addictive 
1956144901,rissastory,hi everyone  sorry i've just update now . i had so many homeworks and exams . and that those things made me crazy :|
1956144904,eltah,@StePhCrazaii  Thanx you too.... I seen you cuz we both watchin Coach Carter so i guess we got sumn in common lol
1956144919,sammysaur,he's my new kitty  lol
1956144921,Gina789,working at Ashbridge's Bay for the weekend.. and for the rest of the summers weekends as well!! 
1956144943,mynameistomi,The New Moon trailer debuts on Sunday! What a great birthday gift! 
1956144956,MiaCucina,@JRCohen Crazy boat to say the least. How is CG tonight? 
1956144986,queenbmakeup,"@TweetyDeee lmaoooooo.. girl I've been doing this since I was 17, Imma be 30 this year. I taught myself "
1956145019,ascigan,miss you 
1956145021,Ihwan,I love conversation threading in GMail 
1956145064,China_Chuchay,@taylorswift13 http://twitpic.com/62su1 - Wow!! It's so beautiful.. I wish I can go there someday 
1956145140,caitlintimney,actually doing some goood studying 
1956145188,dshadowwolf,@GreatDismal I actually don't feel right without my 'butt-brick' - so give up the holy war already 
1956145395,msbojangles69,Hope everyone is having a wonderful evening 
1956145462,lpants,&quot;Do u have any bigger clothes or do u only shop at baby gap&quot; hahaha. This movie is awesome!.. So many quotes!! 
1956145572,br0k3ngirl,and check my blog all. its kind of lame.  darkfatherihavesinned.wordpress.com 
1956145592,danBakovic,http://twitpic.com/65xb6 - isn't my baby SOOOO BEAUTIFUL??? 
1956145620,fashionshelf,"@FashionEthic you'll have to excuse my Australian-ism  Garment rack collapsed, but all is ok!"
1956145698,BrandonJCarroll,@mrskutcher thank you - there are always two sides to a story...she is such a sweat woman 
1956145760,MelissaMcClure,"In awe, wishing I could dance "
1956145770,JonahStahl,"OHHMYEFFINGGODD!! NeverShoutNever, Boys Like Girls, and The Ready Set, all at The Chameleon on June 20th  That Just Made My Day/Night "
1956159356,kariquaas,@davidhoang I love Rice 'n' Spice.  Great food.  Nice owner. 
1956159360,rodzep,There was this yellow lady bug flying inside my room today... But she messed with me and I killed it! Hehehe.. 
1956159409,chiniehdiaz,@ledz Haha! Well it'll always be a Chuck song for me. Don't remember it being played on GG? But then I don't pay as much attention to GG 
1956159442,JephaLouxxx,Awuh. Derek bought me flowers and reeses pieces...  yay for not being a deadbeat and thank you for thinking about me... 
1956159487,Gazaonline,Loves Ho's!!!  http://www.myspace.com/3oh3  
1956159569,brigwyn,@Kikirowr hey you.. come join us on TNB! 
1956159575,tsarnick,.@TroublePandaPR that's nice!! well it's close to nice  hopefully there will be a breakthrough soon with freshy 
1956159580,leximcmillin,"Thirsty Thursdays!  Formosa, Brothers, stoked."
1956159707,AlrightAmanda,Staying off chat in an attempt to get more sleep. Going to sleep... now! 
1956159721,yikes77,@activistchica Yup 
1956159744,sierrajenkins,"addicted to bejeweled. your score sucks @curtismatthews, step it up, you're embarrassing yourself "
1956159762,Infantry11bdub,"@sweetkisses277 Well that requires shoes, a shirt, driving, eh doesn't sound fun. I'll just order something lol "
1956159853,bhostilo,Catching up on Greek. I've missed this show... 
1956159876,glenroy,@vrsedesign i got me a DP tonite. 
1956159886,MileyIsAmazing1,@mileycyrus Miley i hope you have a good night and I love you Miley!  
1956159962,allxclubglobal,Awesome group  http://bit.ly/s7D91 Repost this tweet for me Please!!!;
1956160031,veilsiderx7,Awesome group  http://bit.ly/s7D91 Repost this tweet for me Please!!!;
1956160033,newyearforannie,"@AnnaLynneMc Can't wait to see you, I'm sure you will look fantabulous!! (Like always!)  "
1956160088,fluffyvulture,@VelveteenMind I agree - shows they care enough to say &quot;hi&quot; personally  ....hi
1956160124,Ally_Godlien,I got my ears stretched today  im quite excited for my ending result  W0000
1956160129,MonikDrums,"El a�o del Barcelona...algo bueno tenia que pasar no?  God is good all the time, TKS for the hope that you give to my heart"
1956160130,savi_garbowsky,"&quot;i loveyou, there is a helicopter above my house&quot;-Dylan  &lt;333  aaahahaha xD"
1956160134,mjdew,@sarahtymeson I see that you are a part of adopt a soldier! Thank you! It is so appreciated by so many! I'd be glad to send you cookies 
1956160136,LinDySi,Sooo sleepy.. But screw sleeping.. Let's go shopping to celebrate!!!!   
1956160253,Eptorgan,@afu1979 I love those popsicles!  They were an important part of my childhood.  
1956160371,whitLeyKiD,@ddlovato http://twitpic.com/65r98 - u look so gorgeous grl!!! so mature and sophisticated 
1956160414,ycedeno,Goodnight 
1956160429,TammyChicago,@jeffreyeas OMG Dude! Not sure about the other stuff but I love the SA cherry wheat beer...... I'm a sucker for beer  Got tums? LOL
1956160442,CaseyTehle,He is perfect  my sunburns are so weird! I am totally motivated for some reason lol
1956160477,redchinese19,@HappyCassie  missed you too Cassie &lt;333
1956160479,simsherman,@vivtherese I'm doing some workshops for kids these days. Sometimes I need to do a report on the performance of student leaders. 
1956160499,mjbps,Awesome group  http://bit.ly/s7D91 Repost this tweet for me Please!!!;
1956160503,londontaylor,oops...@chrisanthony82 welcome  @songsbythedot what dee hell is going on with DM hater of yours?!
1956160504,iweesh,@mrskutcher What happened? Can you give a link please? 
1956160514,lukef,@iainbest lol well it was your most recent status... i thought you would have picked up on it 
1956160556,AU571N,Good news on the Jetta  no error codes!
1956160608,janinehrtsnkotb,"@coriluvnthedon oh girl, i had to!! it was so Forrest Gump  kidding... what time did you guys end up leaving?"
1956160731,ker2tweet,"@lucky04you Dang it, I missed it, I have tons of stuff for DI- but you probably weren't taking a dump truck there! "
1956160854,Angiem1984,fuck! fuck what i want and what i cant have... fuck fuck fuck! ok... i'm good...  night twits!
1956160890,cjdelo80,watching a movie and laying on a short couch.  With room to spare 
1956160894,osnix,@Undented It sucks. I think it was all reserved to Hollywood VIP. I'll keep both eyes open to promos and stuff. And Undented of course 
1956160916,meghanwilliams,is interested to see what God's will is 
1956160994,SuPeRLiCiOuS21,"I FINALLY GOT TO GO VISIT MY HUBBY! HE'S DOING REALLY GOOD, HE'S GETTING IN SHAPE AND LOVING HIS WIFE LIKE CRAZY! "
1956161133,FashionGuru,@bifflawson LoL... The lion king!  Rooaarrrrrr
1956161143,nataliaag,justt danced my heart outtt.  tierd and readyy for bedd. senior luau tomarrow and dance showw night 2 
1956161223,jacobbuck,@podgypanda I'm at MDS  Doing Diploma of Digital Media (and graphic design last year). Just made a website for the Big Day Out 2010 ;)
1956161295,Edgar_Allen,@alix_says Can I get some of that self esteme as well? I'm a loser 
1956161327,JuJudabrat,thinks sleeping in is going to feel so good  goodnight!
1956161361,jennahmonet,@OneLovelyLibra LOL well ...yea...you clearly blasted her...thats very apparent sunshine 
1956161401,krystalvcorrea,had a very nice day 2day with some gr8 ppl!  LK^&amp;=]
1956161431,BANKSGURL,Why it couldn't be like this a long time ago? Perfect moment! Cherish evrything while u got it cuz it could one day be gone! 
1956161440,SVAllie,@kimidreams Many thanks for the assists 
1956161446,greataussiefood,@calbo It's fine to talk about food - as long as you throw in the words &quot;Vegemite&quot; and &quot;TIm Tams&quot; every now  and again 
1956161453,ziamickal,@toemonster of course bby. Elliot can come over and help us 
1956161514,O_m_a_r_,They will both be in my prayers and Hope everything will turn out! 
1956161531,bmichalk,"Goodnite tweeps, Im thankful good friends and family!  "
1956161608,yocolifsavr,@TheChristinaKim Sweet!! That shirt has CKim written all over it! So you could be an angel and hook me up with a signed golf ball 
1956161626,guinascimento,Pearl Jam scheduled as musical guest for june 1st premiere of &quot;The Tonight show with Conan O' Brien&quot;   
1956161688,ciaobella50,@MATT_369 Oh and Hello by the way!............  lol  ........ 
1956161693,rainerafael,Twitter Tee!  �SimplyHip http://twitgoo.com/c1du
1956161756,heidisap,@LorenAMAL hi loren! i hope all's well with you.. 
1956161764,mylender,@artbynemo I care about you 
1956161829,FatboyRoberts,"@ORMediaInsiders LOL. I totally wasn't trying to guilt you into a dl. but I'll take it   Wed is a good jump-on point, I think."
1956161837,pika1213,Bed time. work in the morning. I can't wait for Monday!! Pittsburgh Magazine's &quot;Best of&quot; dinner party! 
1956161844,ANGELLI_16,Getting ready for field day tommorow.   Time to dominate the field!!! (But teachers think it's for fun.They are so wrong cause it is war.)
1956161875,GetLowAmanda,"Im pretty sure i have the best big brother in the history of big brothers, and everyone should be jealous "
1956161896,goddesshexx,I don't use money to buy happiness... I use it to buy off unhappiness! 
1956161921,melz0812,@likewhoaxox hahaz!! im uploading right now too! 
1956161971,esmeg,"@ImaPacifist ok, guess I'm buying some soon! "
1956161972,redsoda,"@mitchjoel - Im sure you'll make it back in time, great to meet you last night "
1956161986,Angel42579,@g_lifted thanks      Sooo big weekend plans?
1956161989,alicam,@James__D Glad to see you don't lack self-esteem 
1956161999,gemcruz,@nettekulet the joepet account has 4 followers na 
1956162115,peklyn,@bluion GO eat the shabu shabu at j-town!!  have to wait at least half an hour but definitely worth it!!
1956162117,vexgodglove,@volatilegemini I live in a basement.  Thats why i am so mysterious.
1956162118,loveyea,@ciaobella6 i found yea 
1956162145,DioramaNic,My Ten/Rose love has re-emerged big time. I re-watched 'The Idiot's Lantern' tonight and that hug at the end did me in. I 'heart' them. 
1956162149,Cermaksalot,loves summer bonfires....   but does not love having to be at work by 8am the next morning....  
1956162180,WalkinSpAstic,"@dinosam I'm working on mine also, I think you'll like it.. "
1956162212,vipvirtualsols,My #followfriday is coming up - I only do it once a month now so WATCH THIS SPACE! 
1956162215,nexusdivine,@LuvTheAnimals you are going to 'stay up that late' again tonight. 
1956162257,isofiyan,@lesley_simpson Yessss ..... Praise God  .... Arghh my hairrrrr ... Why did I follow ur mistake with hair
1956162258,Silentbx,"not even, every1 comes 2 me for advice tho, thats the ironic thing. lol @toyabanks plus im good wit it  (not in the cocky way)"
1956162295,PapaDres,@KlarissAdrienne why wish when you already are. 
1956162373,michxxblc,@leftwanting Nothing much. Just jamming to some music.  What's up?
1956162403,katienev_ox,Soooooo riled up. 
1956162448,conthabeatgod84,@amandadiva bask in your happiness.. Shine. 
1956162466,Ze3ky,@Jazzy813 Negro ! Aint I Intresting Now ! Sheesh And Im Followin You Punk !  !
1956162472,LvMitchie,couple fries short of a happy meal...thats me! 
1956162500,BakingMan,"@EricTheard  Hey Eric just read your blog, sounds like it was a good time, good luck with teaching the little lady to cook! Smile alot "
1956162508,KDawn7,Leaving Sunday for the Beach!! 
1956162516,captainmorgann,@katfishh looks like you need to book a flight to cali (: im actually writing a 1920s research paper and i need it for concrete detail 
1956162521,thalygermain,"@Fluseason1 Nada now... but, we'll have to hit the store together soon!  "
1956162567,jeneyfer528,Finally got a mojito! And good music..Ya! Maybe its cuz my bday is over 
1956162611,zenbitch,"@spinningdiscs Hey, rockin' man, what's going on? "
1956162695,Michaeluhh,Not sweeny todd but peter pan. A little disappointed but still stoked at the same time 
1956162835,RochelleElaine,@ProducerFoster Hey Stan!!!!!!! 
1956175651,trugiaz,"@lintangparamita Hope you have a blast today, after that blabber too  wish you all the best down there"
1956175660,MelissaMarie94,I think I am going to be a singer and a actress and my brother is going to drive me around mwahahahaha. 
1956175684,samiekelley,sittin in my room eatin milano cookies sooo yummmy! 
1956175719,MeganHamilton,Dyed my hair! 
1956175720,alexamiles,@katekragon girlllll I will  let's chill when I get back 
1956175826,NeilJoshua,I'm doing a reflection paper about faith. 
1956175874,theplasticage,@RemiRockit most def 
1956176011,NicaNoelle,@zoebritton and I are going to Boston together in August! One of the most beautiful women in the world with me in my favorite city! 
1956176023,amyche,its fridaaaaay 
1956176089,janice_waiyin,You have a new mail from Eureka Campaign.   Subject: Eureka! Internship Programme Acceptance  WOOO!! I have decided to stay in Singapore 
1956176109,HeathC,@stillpixels they have a scanner to see if you've &quot;touched on&quot;.  Saw it on the train one day.
1956176153,jj38girl,"@jordanknight Some girls do have all the luck............Well    June 26th, Tinley Park......My turn baby......I'm actin a goddamn fool!!!"
1956176244,ShaeFreeman,@MamitaBonita lol! its true 
1956176278,batutes,"@Pearl Ate, come visit here so you can witness a different weather. "
1956176282,narajaponesa,"Reading Rick Riordan's The Last Olympian out loud with my husband.  We are consumed/enthralled, totally and completely. "
1956176293,tatots,very happy!! coz he went h0me na!! haha.. i'm very excited for sunday!! 
1956176373,twiggys_rabies,@Hillstromania Thank you for putting out such amazing music!! 
1956176391,L_ArcEnCiel,Is glad everyone's happy 
1956176406,jonesville,"@StarletonEnt That right there's an RV Clark...lol...naw, it's an M-Box Pro, newly mounted in my new-used rack   How ya been man?"
1956176555,Quimo,@BB517 @BJoie Oh man we gotta find a new place 
1956176573,aka_Rhys,@evilgrrl Thank you very much! 
1956176654,TristanDressler,"Mmmm, 4 cups of coffee later a site has been prepped for business. It's been a productive night. "
1956176770,Nellybell1,finally done w/hw for the night!  i think ill watch a movie...
1956176773,MissFranch,Tomorow its going to be better.. 
1956176780,zbaerenlovesme,"says mmm, Star Trek Voyager, a half done baby hat and a sleeping toddler. Not too shabby  http://plurk.com/p/wwuj6"
1956176841,nullsession,"@gayatheist hey, congrats on the progress you are making! i am awful, i let any distraction get in the way of going to the gym! "
1956176954,_EKu_,shes not the most popular artist on the planet...but she should be  ? http://blip.fm/~78kcw
1956176964,spencermoreau,"Awesome day!!! I got the B&amp;B pictures and they look awesome, and I got The Promise backing tracks to figure out what to try out for... "
1956177032,FinancialCents,@chrisgietzen Isn't InHouston great?  That's cool you are a jazz vocalist. I'm the singing financial advisor   Hope to see you at a mixer!
1956177040,5toSucceed,@NaniWaialeale Yes mommy! *nods head up &amp; down* Can we have ice cream too?  &lt;--How can u resist that smile?? We love u! (Eric say it too!)
1956177042,xoalleykatxo, got tons of baby clothes...OMG i can't wait for my baby boy!
1956177058,Persinable,@carmen_cook thanks - I'll get in touch next week 
1956177067,LegendaryWriter,@Gberd27 sure is 
1956177092,aurhea,having lunch at cafe mediterranean  luv the food here!! stress-free friday yey!!
1956177107,cognoscento,@jemmen I finally get to *meet* you. 
1956177120,pliniopinto,Spent the day with my wife celebrating our 3rd wedding anniversary. 
1956177149,krissyraudys,"deeply dreaming....will i see you there?  sweet dreams, all!"
1956177213,rbuerckner,@damjanov Yes those cufflinks haz the coolz 
1956177300,beccans,@tommcfly just arrived from my second mcfly gig. thank you for the best day of my life! 
1956177327,marielle_may,@Buildabear96 Hot N' Cold!!..please.. 
1956177357,chantalteague,Is ecstatic for Little Kaufman! Kick a** at state Kyle! And i'm wondering if this is actually showing up haha anyone wanna let me know? 
1956177434,jshinall,@MsEmeryyy if u have to ask the question then u aren't some place u want to be so I'd say go  or try again later 
1956177496,Shyrawr,"needs to start drawing more. my god. and BLOGSPOT BLOGSPOT BLOGSPOT. if you got one, add me "
1956177548,bbbianky,"missin' someone badly. ha ha 'someone'. that's a mystery. who might HE be?, "
1956177577,baggas,"spent the morning at Scitech, and is now eating some waffles with my boys "
1956177579,esmeg,@ImaPacifist I love Craig Ferguson - that guy cracks me up 
1956177597,KathieLB,"@MisterNoodle Sure, ok, uh-huh. "
1956177607,crazyforu2,broken heart and torn up letters 
1956177627,Liz_NHstargirl,pisco sour is offically my drink of choice for the summer....nothing like partyin it up with your profs lol good times 
1956177692,am_yelizabeth,So many parties I feel like I graduated! ... Can't complain 
1956177813,Cletae,@iscifitv Sure i would be happy too 
1956177894,Mariellesince92,Updating my BEBO. 
1956177909,karenm,"@Jenalam i'm thinking it's more of a winter &quot;dessert&quot;/abomination anyway, so that's fine with me "
1956177949,iHeartJB,@NCNx823 LOL I got that dick good. He got so pissed when I called him gay 
1956177978,francesolores,@DavidArchie is wearing the same as Nick J in the JB live webchat earlier! 
1956177997,jlphotos,O thank heaven for Fridays! I finally get my car fixed tomorrow...o what? Only after 2 weeks of driving it being semi-broken. 
1956178023,AddisonsCompass,@bacieabbracci Cool! He works at Vita-Mix. Beautiful Area. We were up there last Saturday. 
1956178047,jackasten,she's incredible 
1956178076,sherryjonas,I'm really diggin JBs new german single &quot;LVATT&quot;...I mean really. Me being German and all...its hot 
1956178079,kandydevil,GS = gothscene.com ~ dating site ...several of you asked what it is 
1956178151,LetsGoPat,@DavidArchie Oh. Cool. Have a nice sleep David! Sweet dreams! 
1956178247,thumperlyles,Bed time is the best time ever. Plus I love my bed its the best bed in the world 
1956178352,Tastelikecrazy,@SassySissy No. I think it just means we're poor spellers. 
1956178404,SalonNude,@ViktoriaLove i twitter everyday sweety 
1956178426,scotth266,"@keanerie Didn't like that censorship, I take it  Also, WOKKA WOKKA WOKKA. Pac-Man rocks..."
1956178435,rohit_pagariya,Groundshog Day is an awesome movie.  I would definitely recommend it.
1956178525,dreamwithfaith,@heathersmusic Thank you for the #followfriday 
1956178578,madam_mina,@omensean you should probably use force lightning on it - that's guaranteed to fix it 
1956178579,NutTheSquirrel,@faithsonshyne ...and the HOTTEST Squirrel on Twitter!  I have more followers than any OTHER squirrel!  
1956178754,smilesndlaughs7,straightening hair tomm. 
1956178769,razzle_dazzle89,kicked that 10 pager right in the culo! 
1956178800,whisk,@eglinski Thank you for not doing so 
1956178820,djaudissey,@ChristineHitt i'll be spinning at the Shack tonight and sat 
1956178825,meggynomeat,is pretty sure that the baby is stealing my oxygen....only 3 more moths left!!! ohhhhhhh boy 
1956178836,Sym25,@dwighthowardcom Dnt worry Dwight is comin home to me to get some rest for the next game. I'll take care of him 
1956178867,digihal,@LammyL Thank you for the kind words. 
1956178886,jesskemp,he put me in a good mood  bring on this grave shift
1956178921,mayank,it surely feels awesome to tweet using my macbook and reliance card in a bus in some remote area of haryana... god bless technology 
1956178941,DemiDolci,"well, i'm tired and i have a super long day ahead of me tomorrow. going to bed, and turning off the phone.  tweet love to all&lt;3 g'night!!!"
1956179013,corinna623,@markhoppus how about long island 
1956179031,daddyo1914,its bout 2 eat not @ home 
1956179171,iAmCrowned_Sire,"@VWayne i knew u were gonna say that! lmao! like i said, we'll work it out!  &quot;no worries, be happy&quot;"
1956179216,annappleby,newbie at this haha. shhh jojo's sleeping  http://robo.to/anneappleby
1956179285,YoursTruly_Rae,@MDot412 Im lightskinned I can get away with it 
1956179290,xoClaraxo,@DavidArchie that's great David! take a rest now ;) I've seen some photos already from the show looks awesome 
1956179291,jessica_tsuji,"@dear_rabbit It was kind of an angry, fustrated &quot;Arrrrrruuuuu....&quot;  It made the actual dog shut up."
1956179388,sophiebaron,@DavidArchie u deserve it! I night night! Haha. I'm going to too 
1956179407,domenicaax3,@DavidArchie omg david your concert was soo amazinggg! Thanks for taking a pic with me after the showw 
1956179411,suzechooch,"@CityGirl912 ha! okay have fun taking a SOCK serious....oh right your in the ghetto south side, i mean SOX "
1956179412,RochelleYap,@sarahandguitar  Hehe. LIKE THE SEA! and he IS kinda cute  haha
1956179420,sooners310,@bnwiebe that's great! I am SO pumped for next year 
1956179473,winequester,Wells Fargo iPhone app won't take my regular login 3 times so they reset my PW. Stupid developers. Can't wait for cust service tomorrow! 
1956179528,sophiesaysrawr,it's just so obvious 
1956179544,screelman,@dr_nic Off to E3 too? Have fuuuuun! 
1956179646,BellaCullen0110,"OK... SO WE STILL NEED BOYS FOR OUR FAM!! If there's anyone interested, let me know! "
1956179648,kriwil,@kapkap you're welcome miss 
1956179678,KKati25,Just wondering when we are going to here anything on the LOGO contest...not that I actually have a chance...LOL  I'm not the most patient 
1956179732,rachyl,Yeah yeah yeahs followed by ladies 80s - that's what I call a good Thursday 
1956192514,jenarthur,"So tired, but still editing. Grease 2 is on in the background "
1956192586,AussieChick90,Watching the wiggles with noah. Hopefully he'll go to sleep soon so i can take over the tv 
1956192644,JimSantana,"@godskiwi   nice, new computer and new phone, all necessities for home and on the go ! good work ! ! "
1956192700,beautifuldsastr,ready to sleep in tomorrow 
1956192718,RobotRebel,thinking you guys should go buy yourselfs a shirt www.RobotRebel.net  
1956192723,YPmobile,"@frijole thanks for spreading the good word about me, $10 itunes is sure better than frijoles! "
1956192733,sinyc,BN says it will ISA anyone who gives a positive picture of communist. Najib is going to China soon to do what soon? 
1956192745,southrngrlsarah,@DavidArchie glad you had a fun time tonight. I was at an outdoor concert in the rain tonight..it was fun! haha G'night 
1956192803,Liberalviewer1,@MsCarlaPauline Only if we get a pic! 
1956192827,MAVinBKK,@IrinaLau don't bring bird flu with you 
1956192851,emilybrock,@paigemaster feel like visiting kittens this weekend?? 
1956192881,Prospectus,"@zecco sure. I have a coworker that just opened an account with you on my recommendation. I think for what you offer, you guys are great "
1956192892,richrawr,packing is nearly complete 
1956192944,hyperjetrod,@JayLink_ all the time mate its what life is about? lol 
1956192962,redrobinrockn,"@ibeatcancrtwice is an amazing individual, just read her site &amp; u'll know why so #followfriday &amp; be blessed by her! "
1956192994,ktj152,is on the phone 
1956193020,HannahhCarter,I &lt;3 Chass-hole. Andd cheez it party mix 
1956193022,Godmysavior,@theBrandiCyrus 
1956193032,YungSwaggon,bout to go to sleep goodnight takara rub you tummy lol 
1956193070,royliao,"@dannylc dood, house of prime rib is gooood.  Yum... I agree w/ willie, F the bartender, just enjoy the food "
1956193202,designhub,@Ponoko i am glad you like it. Your site is also interesting to our readers. Cheers and thanks for the tweet 
1956193285,TheParadiseL,hey I put salt spray in my hair its too help it 
1956193317,luckystar113,@krjohnson07 haha good times so 
1956193337,betternovembers,"@adambusch Hey Adam, let me know if you'd like any advance work done for the Boston show in June.  "
1956193383,lisababy182,"@JEH58 nope, i won't! "
1956193388,Emilayshoe,katee and joshua together?? so cute 
